id,date,closing_price,circulating_supply,market_cap,market_cap_rank,total_volume_day,daily_pct_change,sma_7,sma_30,volatility_7d,volume_marketcap_ratio,year,month,weekday,is_weekend
binancecoin,2024-07-19,571.97,145887575.79,88003321839.19179,5,749609076.1390363,0.0058207012977877,559.26,556.296,22.035453251521645,0.0085179634185717,2024,7,Friday,False
binancecoin,2024-07-20,593.63,145887575.79,91326026617.611,5,1198263276.8712485,0.0378691190097382,567.8071428571428,556.1443333333334,22.11740243510047,0.0131207205793422,2024,7,Saturday,True
binancecoin,2024-07-21,593.76,145887575.79,91357106145.40707,5,612596079.2453587,0.0002189916277817,576.6542857142857,556.3726666666666,17.157939714257544,0.0067055109897015,2024,7,Sunday,True
binancecoin,2024-07-22,601.82,145887575.79,92565473859.78108,5,888499706.291106,0.013574508218809,584.7728571428571,556.9046666666667,12.48784170608334,0.0095986080904961,2024,7,Monday,False
binancecoin,2024-07-23,589.29,145887575.79,90711577823.5121,5,1076044016.0684297,-0.0208201787910007,585.1714285714286,556.8623333333333,12.596207668145668,0.0118622566367655,2024,7,Tuesday,False
binancecoin,2024-07-24,582.45,145887575.79,89637632645.52553,5,898212596.9295814,-0.0116071883113576,585.9399999999999,557.0403333333333,12.176649785552865,0.0100204854860635,2024,7,Wednesday,False
binancecoin,2024-07-25,574.41,145887575.79,88376610702.22978,5,680183858.5534694,-0.0138037599793975,586.7614285714286,557.2443333333333,10.94869920518959,0.0076964238971014,2024,7,Thursday,False
binancecoin,2024-07-26,570.93,145887575.79,87881569567.94095,5,1131076443.6688194,-0.0060583903483574,586.6128571428571,557.0053333333333,11.187324247090048,0.0128704624784197,2024,7,Friday,False
binancecoin,2024-07-27,581.07,145887575.79,89386228930.64784,5,708560781.7404197,0.0177604960327888,584.8185714285714,557.3086666666666,10.877224567219264,0.0079269568726315,2024,7,Saturday,True
binancecoin,2024-07-28,582.16,145887575.79,89569383275.49492,5,814108946.207702,0.0018758497255062,583.1614285714286,557.3646666666666,10.147085671218646,0.009089143147315,2024,7,Sunday,True
binancecoin,2024-07-29,584.42,145887575.79,89894878401.64874,5,456744572.360746,0.0038820942696164,580.6757142857143,557.9526666666666,6.164013457542363,0.005080874244248,2024,7,Monday,False
binancecoin,2024-07-30,574.72,145887575.79,83786153369.62154,5,894893853.6873201,-0.016597652373293,578.5942857142857,558.1419999999999,5.146334803018798,0.0106806890840245,2024,7,Tuesday,False
binancecoin,2024-07-31,585.82,145887575.79,85470855219.68504,5,811283570.7593459,0.0193137527839644,579.0757142857143,558.2766666666666,5.6954743938876025,0.0094919322928746,2024,7,Wednesday,False
binancecoin,2024-08-01,576.72,145887575.79,84116308113.30072,5,819116546.4664685,-0.0155337817076918,579.4057142857143,558.2853333333334,5.441335182786423,0.0097379041572195,2024,8,Thursday,False
binancecoin,2024-08-02,575.4,145887575.79,83943056335.13995,5,1103476839.0569408,-0.0022888056595922,580.0442857142857,558.1646666666667,4.453507445983376,0.0131455404083852,2024,8,Friday,False
binancecoin,2024-08-03,542.95,145887575.79,79207573785.73466,5,1190046276.7072885,-0.0563955509210982,574.5985714285714,557.697,14.64209505566221,0.0150244000646516,2024,8,Saturday,True
binancecoin,2024-08-04,529.82,145887575.79,77275298116.98772,5,920058736.0484016,-0.0241827055898332,567.1214285714285,558.226,21.767473003368607,0.0119062463486781,2024,8,Sunday,True
binancecoin,2024-08-05,495.96,145887575.79,72455031845.59312,5,1204020187.4041965,-0.0639084972254729,554.4842857142858,558.1373333333333,32.88810314644844,0.0166174819986284,2024,8,Monday,False
binancecoin,2024-08-06,464.92,145887575.79,67825646616.054695,5,3688148819.095155,-0.0625856923945479,538.7985714285714,556.0526666666666,45.42346986179851,0.05437690612775,2024,8,Tuesday,False
binancecoin,2024-08-07,483.58,145887575.79,70529736005.98248,5,1608444664.859629,0.0401359373655683,524.1928571428572,555.842,44.205085195516375,0.0228051989975291,2024,8,Wednesday,False
binancecoin,2024-08-08,474.92,145887575.79,69405610033.30518,5,1172923833.530331,-0.0179081020720459,509.65,554.6650000000001,40.64641886644716,0.0168995536955512,2024,8,Thursday,False
binancecoin,2024-08-09,517.02,145887575.79,75379973055.30574,5,964414902.9202516,0.0886465088857069,501.31,554.6766666666666,29.31766646011705,0.0127940467982479,2024,8,Friday,False
binancecoin,2024-08-10,508.51,145887575.79,74121729931.63289,5,588500103.9347321,-0.0164597114231557,496.39,554.1506666666667,23.47217856669193,0.0079396434011664,2024,8,Saturday,True
binancecoin,2024-08-11,523.41,145887575.79,76361242414.22313,5,537804503.7654083,0.0293012920099899,495.47428571428566,554.0836666666667,22.031435009355,0.0070428988157117,2024,8,Sunday,True
binancecoin,2024-08-12,503.47,145887575.79,73430101810.45255,5,797141781.6084327,-0.0380963298370301,496.5471428571428,553.0726666666667,22.240890055845224,0.010855790227094,2024,8,Monday,False
binancecoin,2024-08-13,518.75,145887575.79,75670419007.80066,5,1003673165.5908452,0.0303493753351737,504.2371428571428,552.6366666666667,18.46925888630962,0.0132637453148948,2024,8,Tuesday,False
binancecoin,2024-08-14,523.55,145887575.79,76342061983.68185,5,967141273.6618243,0.0092530120481926,509.94714285714286,551.922,17.14993363863328,0.012668524382647,2024,8,Wednesday,False
binancecoin,2024-08-15,523.84,145887575.79,76380430420.0317,5,791043544.1797582,0.0005539108012608,516.9357142857142,549.8333333333334,8.051409518717547,0.0103566259031226,2024,8,Thursday,False
binancecoin,2024-08-16,519.99,145887575.79,75841500331.08524,5,835902359.0401022,-0.0073495723885156,517.36,547.9306666666668,8.134418643435248,0.0110217012505156,2024,8,Friday,False
binancecoin,2024-08-17,519.72,145887575.79,75855800746.29582,5,721531477.325509,-0.0005192407546298,518.9614285714285,546.2993333333333,7.145017911270839,0.009511882680386,2024,8,Saturday,True
binancecoin,2024-08-18,542.03,145887575.79,79079252404.1194,5,665967566.2581954,0.0429269606711304,521.6214285714285,545.3013333333333,11.322158846809208,0.008421520765711,2024,8,Sunday,True
binancecoin,2024-08-19,530.6,145887575.79,77408470293.99077,5,641658585.5509945,-0.0210873936866962,525.4971428571429,543.2003333333333,8.318052084243536,0.0082892554666696,2024,8,Monday,False
binancecoin,2024-08-20,561.35,145887575.79,81819968892.46297,5,835825601.7907687,0.0579532604598567,531.5828571428572,542.12,15.252278206097174,0.0102154231186436,2024,8,Tuesday,False
binancecoin,2024-08-21,569.51,145887575.79,83358274544.39061,5,1333942724.7945085,0.0145363854992428,538.1485714285715,541.043,20.281243739451515,0.0160025232298222,2024,8,Wednesday,False
binancecoin,2024-08-22,569.55,145887575.79,83056570988.02866,5,1112040435.3405745,7.023581675458246e-05,544.6785714285714,540.385,22.176569037741285,0.0133889519168911,2024,8,Thursday,False
binancecoin,2024-08-23,583.76,145887575.79,85179220985.07648,5,1204928827.4745126,0.0249495215521025,553.7885714285715,540.4286666666666,23.408292995269196,0.0141458070822885,2024,8,Friday,False
binancecoin,2024-08-24,590.47,145887575.79,86138952585.00223,5,1209666815.6702597,0.0114944497738798,563.8957142857142,540.964,21.43777185028209,0.0140432032125832,2024,8,Saturday,True
binancecoin,2024-08-25,580.91,145887575.79,84650512772.08447,5,1096537691.4227378,-0.0161904923196776,569.4499999999999,541.2966666666667,19.802753175589395,0.0129537040652676,2024,8,Sunday,True
binancecoin,2024-08-26,573.11,145887575.79,83610905694.51266,5,801561228.6776841,-0.0134272090341015,575.5228571428571,541.0313333333332,9.99007960309482,0.0095868023676998,2024,8,Monday,False
binancecoin,2024-08-27,548.85,145887575.79,80080391634.32704,5,971837222.7143232,-0.0423304426724363,573.7371428571429,539.9209999999999,13.460189095111987,0.012135770104023,2024,8,Tuesday,False
binancecoin,2024-08-28,534.67,145887575.79,78160031799.81288,5,1042927606.5953478,-0.0258358385715588,568.76,538.2626666666666,20.091579496561483,0.013343490049576,2024,8,Wednesday,False
binancecoin,2024-08-29,536.56,145887575.79,78331630413.95227,5,1100999066.934797,0.0035348906802326,564.0471428571428,536.9906666666667,23.461912904595863,0.0140556127980031,2024,8,Thursday,False
binancecoin,2024-08-30,536.8,145887575.79,78358707308.23318,5,720268698.6317524,0.0004472938720738,557.3385714285714,535.3566666666667,23.5992361660083,0.0091919420747778,2024,8,Friday,False
binancecoin,2024-08-31,535.45,145887575.79,78116141811.91739,5,856795243.7737503,-0.002514903129657,549.4785714285714,533.981,19.53844281459083,0.0109682227501286,2024,8,Saturday,True
binancecoin,2024-09-01,532.71,145887575.79,77715922914.05212,5,376648540.750375,-0.0051171911476328,542.592857142857,532.558,14.444510738553328,0.0048464783872787,2024,9,Sunday,True
binancecoin,2024-09-02,512.86,145887575.79,74829827536.7718,5,694174839.1502885,-0.0372623003134914,533.9857142857143,531.5550000000001,10.69290864255798,0.009276713070188,2024,9,Monday,False
binancecoin,2024-09-03,526.13,145887575.79,76831499618.63228,5,965913618.7430446,0.0258745076629098,530.74,531.432,8.689576130820802,0.0125718438861344,2024,9,Tuesday,False
binancecoin,2024-09-04,518.98,145887575.79,75821979841.87625,5,811117819.4505297,-0.013589797198411,528.4985714285715,532.1993333333334,9.493305410606256,0.0106976607725369,2024,9,Wednesday,False
binancecoin,2024-09-05,508.0,145887575.79,74082271440.05545,5,1261230278.541177,-0.0211568846583684,524.4185714285715,533.6353333333333,11.397493040973869,0.0170247247286648,2024,9,Thursday,False
binancecoin,2024-09-06,502.34,145887575.79,73298353535.19609,5,596939169.894353,-0.0111417322834646,519.4957142857143,534.2606666666667,12.542853020934416,0.0081439642379922,2024,9,Friday,False
binancecoin,2024-09-07,486.61,145887575.79,71044218471.2088,5,1186849723.1851678,-0.0313134530397737,512.5185714285715,534.6503333333334,15.438621946891862,0.0167057889962734,2024,9,Saturday,True
binancecoin,2024-09-08,493.17,145887575.79,71876297112.53575,5,590890071.6126567,0.013481021762808,506.87,533.8553333333333,13.98472500027579,0.0082209308958627,2024,9,Sunday,True
binancecoin,2024-09-09,502.47,145887575.79,73534080477.2485,5,624529866.452612,0.0188575947442057,505.38571428571424,533.654,13.793074176488036,0.0084930669207979,2024,9,Monday,False
binancecoin,2024-09-10,519.04,145887575.79,75762703430.44998,5,841883931.0358859,0.0329770931597905,504.3728571428571,533.5083333333333,12.182134069045398,0.0111121157629853,2024,9,Tuesday,False
binancecoin,2024-09-11,517.37,145887575.79,75460567584.08252,5,745525442.6766412,-0.0032174784217015,504.1428571428572,533.9716666666667,11.871626839213318,0.0098796691642417,2024,9,Wednesday,False
binancecoin,2024-09-12,530.73,145887575.79,77464122682.9438,5,948969872.6117084,0.0258229120358737,507.39,534.371,15.61945474933973,0.0122504436859859,2024,9,Thursday,False
binancecoin,2024-09-13,543.99,145887575.79,79366643987.68835,5,940734076.1742952,0.0249844553727884,513.34,535.0523333333334,20.534703146949436,0.0118530156865423,2024,9,Friday,False
binancecoin,2024-09-14,557.3,145887575.79,81324118498.18243,5,957150654.2350278,0.0244673615323809,523.4385714285714,536.1676666666667,22.487644332367115,0.0117695792086134,2024,9,Saturday,True
binancecoin,2024-09-15,553.46,145887575.79,80729550771.28122,5,549782251.6100315,-0.0068903642562352,532.0514285714286,537.2833333333333,20.41239609369036,0.0068101735530233,2024,9,Sunday,True
binancecoin,2024-09-16,553.53,145887575.79,80738379011.58696,5,739957732.7569236,0.0001264770715136,539.3457142857143,538.4103333333334,16.90077597542244,0.0091648822011986,2024,9,Monday,False
binancecoin,2024-09-17,534.03,145887575.79,77951289168.31566,5,1185987916.239536,-0.0352284429028236,541.4871428571429,538.1436666666667,14.706303313302213,0.015214474691736,2024,9,Tuesday,False
binancecoin,2024-09-18,545.86,145887575.79,79651662029.65852,5,749799587.5539025,0.0221523135404377,545.5571428571428,538.6523333333333,10.158601797303332,0.0094134832651039,2024,9,Wednesday,False
binancecoin,2024-09-19,559.26,145887575.79,81414364603.32365,5,800863109.7515539,0.0245484190085369,549.6328571428571,538.5826666666667,8.858396608651692,0.0098368772347927,2024,9,Thursday,False
binancecoin,2024-09-20,565.72,145887575.79,82508263052.88373,5,1072294555.0654228,0.0115509780781748,552.7371428571429,538.4563333333333,10.249596275439476,0.0129962080813425,2024,9,Friday,False
binancecoin,2024-09-21,568.14,145887575.79,82865805726.7333,5,749877887.8963493,0.0042777345683375,554.2857142857143,538.4093333333334,11.761286575232294,0.0090493042494418,2024,9,Saturday,True
binancecoin,2024-09-22,589.13,145887575.79,86060631709.70407,5,596782454.4087572,0.0369451191607701,559.3814285714286,538.5883333333334,17.614603248981247,0.0069344419457876,2024,9,Sunday,True
binancecoin,2024-09-23,588.0,145887575.79,85792747967.27962,5,610149903.8468648,-0.0019180825963709,564.3057142857143,538.506,20.317023943105703,0.007111905356844,2024,9,Monday,False
binancecoin,2024-09-24,604.29,145887575.79,88128290233.23134,5,1300885128.817108,0.027704081632653,574.342857142857,539.2853333333334,20.22211389731917,0.0147612659382624,2024,9,Tuesday,False
binancecoin,2024-09-25,606.32,145887575.79,88472367696.05081,5,785716722.9769592,0.0033593142365422,582.98,540.3923333333333,18.89738165284508,0.0088809279488971,2024,9,Wednesday,False
binancecoin,2024-09-26,587.45,145887575.79,85624136607.39825,5,869908503.6015983,-0.0311221797070854,587.0071428571429,541.679,15.739989108725783,0.0101596178141951,2024,9,Thursday,False
binancecoin,2024-09-27,596.65,145887575.79,87077034857.04509,5,1166805206.001594,0.0156609073112603,591.4257142857142,543.745,12.843022563687033,0.0133996892282465,2024,9,Friday,False
binancecoin,2024-09-28,608.53,145887575.79,88777861760.9806,5,1210015212.5003896,0.0199111707030923,597.1957142857143,546.144,9.19185483120985,0.0136296953823707,2024,9,Saturday,True
binancecoin,2024-09-29,601.88,145887575.79,87827034865.21294,5,930036415.168794,-0.0109279739700589,599.0171428571429,548.3133333333333,8.569371261035602,0.0105894092473474,2024,9,Sunday,True
binancecoin,2024-09-30,596.61,145887575.79,87052731975.43872,5,649177025.9413755,-0.0087558981856847,600.2471428571428,550.3520000000001,7.239145240251918,0.0074572849261587,2024,9,Monday,False
binancecoin,2024-10-01,566.61,145887575.79,82687696155.70758,5,844868785.4516878,-0.0502841051943481,594.8642857142858,551.482,14.29870606866362,0.0102175876790753,2024,10,Tuesday,False
binancecoin,2024-10-02,547.67,145887575.79,79897582813.02779,5,1303622283.1272783,-0.0334268720989746,586.4857142857143,552.6423333333333,21.72319026381817,0.0163161667378342,2024,10,Wednesday,False
binancecoin,2024-10-03,542.14,145887575.79,79089065108.12651,5,962211853.267934,-0.0100973213796629,580.0128571428571,553.1759999999999,27.39741272108515,0.0121661806464957,2024,10,Thursday,False
binancecoin,2024-10-04,543.93,145887575.79,79356570336.31575,5,717224492.2556725,0.0033017301803961,572.4814285714285,554.0076666666666,29.245599343360045,0.0090379976001489,2024,10,Friday,False
binancecoin,2024-10-05,555.73,145887575.79,81042254268.0583,5,642933307.385025,0.0216939679738203,564.9385714285714,555.5986666666666,24.88198305908006,0.007933309767747,2024,10,Saturday,True
binancecoin,2024-10-06,563.06,145887575.79,82114177423.76372,5,398503138.46767455,0.0131898583844671,559.3928571428571,557.6226666666666,18.87791365086446,0.0048530369659691,2024,10,Sunday,True
binancecoin,2024-10-07,570.39,145887575.79,83265317975.27345,5,460824875.5819792,0.0130181508187405,555.6471428571429,560.4153333333333,11.371474126492886,0.0055344156100962,2024,10,Monday,False
binancecoin,2024-10-08,564.55,145887575.79,82362634345.85994,5,822476319.5850166,-0.01023860867126,555.3528571428571,562.7946666666667,11.06294824219553,0.009986037067868,2024,10,Tuesday,False
binancecoin,2024-10-09,580.58,145887575.79,84738393992.16469,5,812293173.272375,0.0283942963422196,560.0542857142857,565.3983333333333,13.886392448655064,0.0095858929465607,2024,10,Wednesday,False
binancecoin,2024-10-10,570.42,145887575.79,83220162034.19997,5,1120320879.4039862,-0.0174997416376727,564.0942857142857,567.111,11.756321501135464,0.0134621328776502,2024,10,Thursday,False
binancecoin,2024-10-11,562.29,145887575.79,82021809492.13783,5,666418337.8417825,-0.01425265593773,566.7171428571428,568.6083333333333,7.934817188157883,0.0081248919277458,2024,10,Friday,False
binancecoin,2024-10-12,572.7,145887575.79,83546567873.48314,5,726487414.3748224,0.0185135784026038,569.1414285714286,570.0073333333333,6.476947399740685,0.0086955985490027,2024,10,Saturday,True
binancecoin,2024-10-13,576.42,145887575.79,84061595901.47354,5,514250584.25048655,0.0064955474070191,571.0500000000001,571.0883333333333,6.353481984966311,0.006117544863807,2024,10,Sunday,True
binancecoin,2024-10-14,572.05,145887575.79,83416290893.81396,5,504380355.1480061,-0.0075812775406821,571.2871428571428,571.58,6.355721082312245,0.0060465449823232,2024,10,Monday,False
binancecoin,2024-10-15,588.71,145887575.79,85928412504.44931,5,922914192.4897504,0.0291233283803864,574.7385714285714,572.755,8.338180114329624,0.010740500907566,2024,10,Tuesday,False
binancecoin,2024-10-16,593.79,145887575.79,86636583192.31186,5,1133724407.1369383,0.0086290363676511,576.6257142857143,574.0969999999999,10.962488855397492,0.0130859778324861,2024,10,Wednesday,False
binancecoin,2024-10-17,600.72,145887575.79,87633144279.6967,5,941867678.3498796,0.0116707927044916,580.9542857142858,576.3199999999999,13.735143315768855,0.0107478475877088,2024,10,Thursday,False
binancecoin,2024-10-18,592.07,145887575.79,86333076752.49678,5,727488240.0562967,-0.0143993874017844,585.2085714285714,577.8603333333333,11.40493961487702,0.0084265297545445,2024,10,Friday,False
binancecoin,2024-10-19,599.79,145887575.79,87513331879.36797,5,620458607.0386341,0.0130389987670376,589.0785714285714,579.2113333333333,11.043484396647065,0.0070898752648785,2024,10,Saturday,True
binancecoin,2024-10-20,598.06,145887575.79,87250625179.78609,5,366372731.7293214,-0.002884342853332,592.17,580.2893333333334,9.876566542407478,0.0041990843157213,2024,10,Sunday,True
binancecoin,2024-10-21,604.74,145887575.79,88195432727.09534,5,403326085.9419088,0.0111694478814836,596.84,581.5093333333333,5.564883946073353,0.0045730949264677,2024,10,Monday,False
binancecoin,2024-10-22,598.84,145887575.79,87325520925.89667,5,729415389.1626027,-0.0097562588881171,598.2871428571428,581.833,4.263237088893956,0.0083528318116942,2024,10,Tuesday,False
binancecoin,2024-10-23,593.25,145887575.79,86532749174.40143,5,793524643.3617057,-0.0093347137799746,598.21,582.0079999999999,4.3619185381279095,0.0091702234233007,2024,10,Wednesday,False
binancecoin,2024-10-24,584.52,145887575.79,85255197630.47481,5,784000933.3228502,-0.0147155499367889,595.8957142857142,581.349,6.5546748130395125,0.0091959312172493,2024,10,Thursday,False
binancecoin,2024-10-25,594.33,145887575.79,86710819325.42433,5,644617281.7623655,0.0167830014370766,596.2185714285714,580.9493333333334,6.388378585549963,0.0074341043802518,2024,10,Friday,False
binancecoin,2024-10-26,573.5,145887575.79,83449711140.45877,5,881784218.7704451,-0.0350478690289907,592.4628571428572,580.4843333333334,10.404397650807342,0.0105666539370791,2024,10,Saturday,True
binancecoin,2024-10-27,582.7,145887575.79,85017771621.24681,5,522130327.4992685,0.0160418482999129,590.2685714285715,580.0193333333333,10.644169653805026,0.0061414256989156,2024,10,Sunday,True
binancecoin,2024-10-28,588.35,145887575.79,85827006527.09506,5,441842652.54891616,0.0096962416337738,587.9271428571428,579.3466666666667,8.52127477608025,0.0051480608543585,2024,10,Monday,False
binancecoin,2024-10-29,600.3,145887575.79,87554214286.16765,5,644392069.212074,0.0203110393473271,588.1357142857142,579.294,8.844634639412709,0.0073599206442068,2024,10,Tuesday,False
