id,date,closing_price,circulating_supply,market_cap,market_cap_rank,total_volume_day
cardano,2025-01-06,1.09,36079830744.53336,39231354061.09036,10,1363420254.9543183
cardano,2025-01-07,1.09,36079830744.53336,39227241393.95025,10,1364197241.7503395
cardano,2025-01-08,0.99,36079830744.53336,35617993237.24092,10,2194412773.8246
cardano,2025-01-09,0.95,36079830744.53336,34053934094.32585,10,1952408426.0212688
cardano,2025-01-10,0.91,36079830744.53336,32538675410.18652,10,1342595372.3981748
cardano,2025-01-11,0.93,36079830744.53336,33427260810.72387,10,1236328893.3650613
cardano,2025-01-12,1.0,36079830744.53336,35743211320.13196,10,953404924.5156404
cardano,2025-01-13,0.97,36079830744.53336,34751403885.28644,10,1089023652.0670302
cardano,2025-01-14,0.95,36079830744.53336,33892220057.310505,10,1540261745.4274852
cardano,2025-01-15,0.99,36079830744.53336,35662574859.58581,10,1126688332.0067604
cardano,2025-01-16,1.08,36079830744.53336,38923764152.82056,10,2204538167.7741003
cardano,2025-01-17,1.09,36079830744.53336,39112613364.03422,10,2056463725.021453
cardano,2025-01-18,1.14,36079830744.53336,40804520589.32463,10,1822084268.4989784
cardano,2025-01-19,1.1,36079830744.53336,39484505228.01884,10,1488331235.013274
cardano,2025-01-20,0.99,36079830744.53336,35741621714.614426,10,2803616184.038354
cardano,2025-01-21,1.01,36079830744.53336,36108627003.68527,10,2690733265.730721
cardano,2025-01-22,1.0,36079830744.53336,36008517693.525055,10,1696335264.1544523
cardano,2025-01-23,0.98,36079830744.53336,35175703118.009155,10,969709594.2925464
cardano,2025-01-24,0.99,36079830744.53336,35453833332.322586,10,1201302650.175804
cardano,2025-01-25,0.97,36079830744.53336,34822616805.342,10,882394098.0963601
cardano,2025-01-26,0.98,36079830744.53336,35108848393.8826,10,516244144.91543305
cardano,2025-01-27,0.95,36079830744.53336,34268966278.076263,10,512626380.0972311
cardano,2025-01-28,0.93,36079830744.53336,33488600391.781376,10,1403786414.465773
cardano,2025-01-29,0.92,36079830744.53336,32866622865.563606,10,757826711.7739474
cardano,2025-01-30,0.94,36079830744.53336,33847728508.87688,10,823633204.3938981
cardano,2025-01-31,0.96,36079830744.53336,34498529795.72678,10,627908707.9566039
cardano,2025-02-01,0.94,36079830744.53336,33831177451.99314,10,689867624.8457649
cardano,2025-02-02,0.9,36079830744.53336,32282111416.230274,10,560834002.3078455
cardano,2025-02-03,0.8,36079830744.53336,28509781209.63609,10,1557168341.9223769
cardano,2025-02-04,0.81,36079830744.53336,29064020846.772465,10,4656842166.005161
cardano,2025-02-05,0.75,36079830744.53336,26783921617.714703,10,1559657813.9470117
cardano,2025-02-06,0.73,36079830744.53336,26322682307.40791,10,819973385.3931305
cardano,2025-02-07,0.7,36079830744.53336,25206944915.247795,10,827082260.6220323
cardano,2025-02-08,0.71,36079830744.53336,25337871264.321705,10,886632725.1011336
cardano,2025-02-09,0.7,36079830744.53336,25218641928.38805,10,543524434.6478864
cardano,2025-02-10,0.68,36079830744.53336,24513353771.6781,10,668955885.3942552
cardano,2025-02-11,0.71,36079830744.53336,25464206476.94957,10,738581245.7484099
cardano,2025-02-12,0.78,36079830744.53336,28010657344.56132,10,1756852350.9792051
cardano,2025-02-13,0.8,36079830744.53336,28633691211.72153,10,1221550295.0491712
cardano,2025-02-14,0.81,36079830744.53336,29106844488.176685,10,820914030.7597127
cardano,2025-02-15,0.8,36079830744.53336,28746321360.080654,10,757456263.8820649
cardano,2025-02-16,0.78,36079830744.53336,28066250054.16384,10,483682696.9894568
cardano,2025-02-17,0.77,36079830744.53336,27700824921.361584,10,448632802.4718909
cardano,2025-02-18,0.81,36079830744.53336,28992928634.454105,10,1010963440.4130156
cardano,2025-02-19,0.75,36079830744.53336,27071231776.918564,10,883986850.5318347
cardano,2025-02-20,0.77,36079830744.53336,27737590088.5846,10,684519606.5840904
cardano,2025-02-21,0.8,36079830744.53336,28905459004.53705,10,675952428.9428601
cardano,2025-02-22,0.76,36079830744.53336,27373879907.03676,10,864866893.813699
cardano,2025-02-23,0.77,36079830744.53336,27839353694.895294,10,516332439.3447684
cardano,2025-02-24,0.77,36079830744.53336,27687540750.88118,10,479984499.41313046
cardano,2025-02-25,0.68,36079830744.53336,24410169191.332,10,972262987.6922622
cardano,2025-02-26,0.68,36079830744.53336,24560114281.617443,10,1287399753.2045634
cardano,2025-02-27,0.64,36079830744.53336,23183305183.623463,10,849327155.7918012
cardano,2025-02-28,0.65,36079830744.53336,23220098443.23013,10,669250243.5471394
cardano,2025-03-01,0.63,36079830744.53336,22791584461.913403,10,1118264046.534234
cardano,2025-03-02,0.66,36079830744.53336,23630356571.081604,10,536866330.7242426
cardano,2025-03-03,1.14,36079830744.53336,40472166586.52675,10,8117103714.129525
cardano,2025-03-04,0.86,36079830744.53336,30799224328.46031,10,6121517602.290976
cardano,2025-03-05,0.94,36079830744.53336,33919761564.640938,10,4805730104.1507845
cardano,2025-03-06,0.98,36079830744.53336,35109293105.75561,10,3408614285.660695
cardano,2025-03-07,0.91,36079830744.53336,32617678786.52462,10,2330044713.952941
cardano,2025-03-08,0.82,36079830744.53336,29359693731.836388,10,3167511497.123035
cardano,2025-03-09,0.8,36079830744.53336,28882396287.35148,10,1059663491.0446924
cardano,2025-03-10,0.72,36079830744.53336,25933534840.21667,10,1470024544.8182783
cardano,2025-03-11,0.68,36079830744.53336,24252710350.12148,10,1891276771.2102652
cardano,2025-03-12,0.72,36079830744.53336,26002378264.908184,10,1748603194.8700173
cardano,2025-03-13,0.74,36079830744.53336,26487887957.56288,10,1252379796.262997
cardano,2025-03-14,0.7,36079830744.53336,25224530850.432487,10,1127266267.0440097
cardano,2025-03-15,0.74,36079830744.53336,26569396966.0832,10,1018976977.5613898
cardano,2025-03-16,0.75,36079830744.53336,26899724202.787777,10,662909255.5064604
cardano,2025-03-17,0.71,36079830744.53336,25402420361.681767,10,751357270.2720457
cardano,2025-03-18,0.72,36079830744.53336,25825294460.95307,10,712181990.225473
cardano,2025-03-19,0.7,36079830744.53336,25280080924.03958,10,668445029.95217
cardano,2025-03-20,0.75,36079830744.53336,26801201326.88525,10,1064981080.1987456
cardano,2025-03-21,0.72,36079830744.53336,25805383367.453144,10,892747061.1771692
cardano,2025-03-22,0.7,36079830744.53336,25345171165.13543,10,611407466.4808869
cardano,2025-03-23,0.7,36079830744.53336,25197460837.91379,10,431734884.85975
cardano,2025-03-24,0.71,36079830744.53336,25514716935.31787,10,559800879.933612
cardano,2025-03-25,0.73,36079830744.53336,26243814222.597847,10,911524424.8464736
cardano,2025-03-26,0.75,36079830744.53336,26800843570.025818,10,1057345092.4490488
cardano,2025-03-27,0.73,36079830744.53336,26183821517.33193,10,908223545.0922288
cardano,2025-03-28,0.74,36079830744.53336,26553112212.889977,10,561347037.4894052
cardano,2025-03-29,0.71,36079830744.53336,25351181721.867,10,774769179.0151162
cardano,2025-03-30,0.67,36079830744.53336,24251446924.00508,10,621436559.1898086
cardano,2025-03-31,0.66,36079830744.53336,23726226141.43264,10,478487682.2075428
cardano,2025-04-01,0.66,36079830744.53336,23755197130.731976,10,739596439.8428652
cardano,2025-04-02,0.68,36079830744.53336,24400059994.544003,10,685084959.2043678
cardano,2025-04-03,0.64,36079830744.53336,23094651714.339256,10,907260521.324572
cardano,2025-04-04,0.65,36079830744.53336,23450013113.34613,10,850771125.3544065
cardano,2025-04-05,0.66,36079830744.53336,23776253010.187023,10,858616116.5915514
cardano,2025-04-06,0.66,36079830744.53336,23579970910.38866,10,384994433.078377
cardano,2025-04-07,0.57,36079830744.53336,20666417039.71704,10,948643369.166113
cardano,2025-04-08,0.58,36079830744.53336,21120215010.27796,10,1902830957.1750555
cardano,2025-04-09,0.56,36079830744.53336,20068874438.813213,10,1236707673.730275
cardano,2025-04-10,0.63,36079830744.53336,22804662648.547665,10,1601016157.2231832
cardano,2025-04-11,0.61,36079830744.53336,21973673981.35284,10,890738740.5438374
cardano,2025-04-12,0.62,36079830744.53336,22461371679.601933,10,823024435.6207166
cardano,2025-04-13,0.66,36079830744.53336,23694035438.31094,10,658708096.7725409
cardano,2025-04-14,0.64,36079830744.53336,22924547549.241795,10,644314435.2323939
cardano,2025-04-15,0.63,36079830744.53336,22854878995.609505,10,680079736.1791881
cardano,2025-04-16,0.61,36079830744.53336,21888516690.83251,10,709020814.1750429
cardano,2025-04-17,0.61,36079830744.53336,21981556631.93492,10,591359664.0730368
cardano,2025-04-18,0.62,36079830744.53336,22230558699.064613,10,448807472.6198462
cardano,2025-04-19,0.63,36079830744.53336,22592327114.690582,10,374649872.12397456
cardano,2025-04-20,0.63,36079830744.53336,22622189176.60253,10,331430508.4467672
cardano,2025-04-21,0.62,36079830744.53336,22337661484.398872,10,354987761.1249453
cardano,2025-04-22,0.62,36079830744.53336,22362490105.58631,10,632027422.0139718
cardano,2025-04-23,0.68,36079830744.53336,24576709560.09274,10,834269402.8814627
cardano,2025-04-24,0.7,36079830744.53336,25113980634.96606,10,967029539.1144488
cardano,2025-04-25,0.72,36079830744.53336,26024119878.80349,10,1035019627.1012884
cardano,2025-04-26,0.71,36079830744.53336,25734514974.235477,10,949069153.9271946
cardano,2025-04-27,0.71,36079830744.53336,25489395856.82053,10,659341778.5746859
cardano,2025-04-28,0.7,36079830744.53336,25365427213.288475,10,567359217.6728809
cardano,2025-04-29,0.71,36079830744.53336,25396071554.80783,10,889987578.2822492
cardano,2025-04-30,0.7,36079830744.53336,25058289629.62698,10,817939169.992459
cardano,2025-05-01,0.68,36079830744.53336,24581778371.706387,10,592053391.6761067
cardano,2025-05-02,0.7,36079830744.53336,25375977433.257507,10,586072580.7401356
cardano,2025-05-03,0.7,36079830744.53336,25131746179.23992,10,606872856.4955413
cardano,2025-05-04,0.7,36079830744.53336,25270033507.44271,10,752443709.4776694
cardano,2025-05-05,0.68,36079830744.53336,24367594666.30902,10,661246645.056914
cardano,2025-05-06,0.66,36079830744.53336,23902451669.187737,10,664925434.1708654
cardano,2025-05-07,0.68,36079830744.53336,24463961860.236828,10,552471849.9156157
cardano,2025-05-08,0.67,36079830744.53336,24195472086.44848,10,582536184.2563542
cardano,2025-05-09,0.77,36079830744.53336,27573582317.24719,10,1355272025.0992892
cardano,2025-05-10,0.78,36079830744.53336,28017302189.7028,10,1491055749.585572
cardano,2025-05-11,0.84,36079830744.53336,30273711466.99497,10,1390682398.3795056
cardano,2025-05-12,0.8,36079830744.53336,29026449066.14648,10,1096359924.9786
cardano,2025-05-13,0.82,36079830744.53336,29542116778.91296,10,1891364013.690922
cardano,2025-05-14,0.83,36079830744.53336,29954816641.6849,10,1249623977.9694462
cardano,2025-05-15,0.8,36079830744.53336,28792428287.35261,10,1166899569.1134908
cardano,2025-05-16,0.76,36079830744.53336,27455207028.84503,10,1032947704.5832616
cardano,2025-05-17,0.76,36079830744.53336,27429254114.59136,10,777814627.6177915
cardano,2025-05-18,0.74,36079830744.53336,26771209957.898502,10,906498912.2572886
cardano,2025-05-19,0.75,36079830744.53336,27103935183.698917,10,949005467.3644464
cardano,2025-05-20,0.74,36079830744.53336,26763365631.510124,10,855716668.7541951
cardano,2025-05-21,0.75,36079830744.53336,26896666172.7377,10,690998975.7792397
cardano,2025-05-22,0.77,36079830744.53336,27846926422.847862,10,1077168981.202006
cardano,2025-05-23,0.81,36079830744.53336,29122690912.890488,10,1069425848.6042526
cardano,2025-05-24,0.75,36079830744.53336,26987696231.472797,10,1417851508.940276
cardano,2025-05-25,0.75,36079830744.53336,26915457892.192314,10,630031485.6921482
cardano,2025-05-26,0.76,36079830744.53336,27376875342.49229,10,673782320.823423
cardano,2025-05-27,0.76,36079830744.53336,27329648727.029354,10,588809796.8894885
cardano,2025-05-28,0.76,36079830744.53336,27335151620.23574,10,652902725.7086877
cardano,2025-05-29,0.75,36079830744.53336,26933461451.48573,10,546997351.279757
cardano,2025-05-30,0.69,36079830744.53336,24971395952.0,10,797785528.0
dogecoin,2024-05-31,0.16,149471636383.7052,23056540377.67561,8,1246129241.373527
dogecoin,2024-06-01,0.16,149471636383.7052,23037169421.483704,8,831262884.6032069
dogecoin,2024-06-02,0.16,149471636383.7052,23136505822.213192,8,458029420.6882084
dogecoin,2024-06-03,0.16,149471636383.7052,22704955782.77941,8,509609863.4381308
dogecoin,2024-06-04,0.16,149471636383.7052,22852807834.854687,8,752793559.6767981
dogecoin,2024-06-05,0.16,149471636383.7052,23349263292.04352,8,668890586.1667435
dogecoin,2024-06-06,0.16,149471636383.7052,23591672593.612934,8,733579744.7071618
dogecoin,2024-06-07,0.16,149471636383.7052,23169441308.32249,8,787716169.4557996
dogecoin,2024-06-08,0.15,149471636383.7052,21433230430.77536,8,1381300164.6140766
dogecoin,2024-06-09,0.15,149471636383.7052,21102562374.00018,8,781683797.0190542
dogecoin,2024-06-10,0.15,149471636383.7052,21237598759.36246,8,606247857.6045299
dogecoin,2024-06-11,0.14,149471636383.7052,20942107077.716537,8,702056069.3465934
dogecoin,2024-06-12,0.14,149471636383.7052,19979679634.47628,8,1300845977.156508
dogecoin,2024-06-13,0.15,149471636383.7052,21118265430.492416,8,1292581334.3557217
dogecoin,2024-06-14,0.14,149471636383.7052,20447275232.55696,8,800915999.5780656
dogecoin,2024-06-15,0.13,149471636383.7052,19536468886.327965,8,873884427.9170055
dogecoin,2024-06-16,0.14,149471636383.7052,19769867009.082462,8,501291288.2135374
dogecoin,2024-06-17,0.14,149471636383.7052,19807054448.228584,8,393701399.78906095
dogecoin,2024-06-18,0.13,149471636383.7052,18645427195.391617,8,962751054.850534
dogecoin,2024-06-19,0.12,149471636383.7052,17638069300.862633,8,1444125728.6074371
dogecoin,2024-06-20,0.12,149471636383.7052,17676576972.007183,8,652055993.3523949
dogecoin,2024-06-21,0.12,149471636383.7052,18026720497.982475,8,748898928.1328917
dogecoin,2024-06-22,0.12,149471636383.7052,17957641252.945423,8,639224895.6608943
dogecoin,2024-06-23,0.12,149471636383.7052,17925253478.802036,8,347152934.39902455
dogecoin,2024-06-24,0.12,149471636383.7052,17674367218.374626,8,442120969.2720764
dogecoin,2024-06-25,0.12,149471636383.7052,17247466156.300518,8,985468535.3078718
dogecoin,2024-06-26,0.13,149471636383.7052,18243824303.76076,8,811718660.529724
dogecoin,2024-06-27,0.12,149471636383.7052,17760072844.000412,8,548062898.1619759
dogecoin,2024-06-28,0.13,149471636383.7052,18383724239.13942,8,630945650.0242836
dogecoin,2024-06-29,0.12,149471636383.7052,17796690555.488686,8,644207174.6911759
dogecoin,2024-06-30,0.12,149471636383.7052,17626378208.02659,8,296118066.9421948
dogecoin,2024-07-01,0.12,149471636383.7052,18016125163.5914,8,379822254.6624731
dogecoin,2024-07-02,0.12,149471636383.7052,17870285403.950806,8,460412942.7042293
dogecoin,2024-07-03,0.12,149471636383.7052,18093543437.22296,8,418357315.1436524
dogecoin,2024-07-04,0.12,149471636383.7052,17165364710.927338,8,657450943.1231261
dogecoin,2024-07-05,0.1,149471636383.7052,15213122619.381462,8,1144361378.777649
dogecoin,2024-07-06,0.11,149471636383.7052,15345059544.365845,8,1731535975.6821628
dogecoin,2024-07-07,0.11,149471636383.7052,16408820652.899708,8,858389592.8825883
dogecoin,2024-07-08,0.1,149471636383.7052,15063827325.32973,8,649702979.4455148
dogecoin,2024-07-09,0.11,149471636383.7052,15587432921.39674,8,1040715424.5443174
dogecoin,2024-07-10,0.11,149471636383.7052,15605363908.606531,8,586788336.8887604
dogecoin,2024-07-11,0.11,149471636383.7052,15653882472.896132,8,563764968.3101348
dogecoin,2024-07-12,0.11,149471636383.7052,15455996429.42694,8,554089205.6735662
dogecoin,2024-07-13,0.11,149471636383.7052,15602333694.594538,8,481155140.608932
dogecoin,2024-07-14,0.11,149471636383.7052,16286335056.925957,8,511037035.05479777
dogecoin,2024-07-15,0.12,149471636383.7052,16795164085.570942,8,563795257.8487327
dogecoin,2024-07-16,0.13,149471636383.7052,18154704180.573395,8,864205890.8280599
dogecoin,2024-07-17,0.13,149471636383.7052,18155790339.2307,8,1001637168.7976449
dogecoin,2024-07-18,0.12,149471636383.7052,17718114213.467716,8,737161134.9570054
dogecoin,2024-07-19,0.12,149471636383.7052,17350790526.491207,8,728745558.7418016
dogecoin,2024-07-20,0.13,149471636383.7052,18216571577.553005,8,786013598.7996689
dogecoin,2024-07-21,0.13,149471636383.7052,19532230328.843086,8,1208802266.138944
dogecoin,2024-07-22,0.14,149471636383.7052,20345296002.14511,8,1336401337.6364136
dogecoin,2024-07-23,0.14,149471636383.7052,20039579760.960323,8,1577710181.2340684
dogecoin,2024-07-24,0.13,149471636383.7052,18947849442.774,8,992568649.8349824
dogecoin,2024-07-25,0.13,149471636383.7052,18592905681.350544,8,825645018.7862632
dogecoin,2024-07-26,0.13,149471636383.7052,18182583656.89685,8,1042779687.061306
dogecoin,2024-07-27,0.13,149471636383.7052,19514228665.21827,8,872110973.3220793
dogecoin,2024-07-28,0.13,149471636383.7052,19196394167.94248,8,1380975270.2767427
dogecoin,2024-07-29,0.13,149471636383.7052,18884811367.6374,8,856046743.7168617
dogecoin,2024-07-30,0.13,149471636383.7052,18689191201.4847,8,868804790.6857344
dogecoin,2024-07-31,0.13,149471636383.7052,18236805797.53368,8,706235989.6234155
dogecoin,2024-08-01,0.12,149471636383.7052,17743396420.306427,8,633251304.6157517
dogecoin,2024-08-02,0.12,149471636383.7052,17327999680.54861,8,980601544.906658
dogecoin,2024-08-03,0.11,149471636383.7052,16138782914.907244,8,867228797.7665923
dogecoin,2024-08-04,0.11,149471636383.7052,15735849330.777325,8,914188974.7046704
dogecoin,2024-08-05,0.1,149471636383.7052,15062196873.39208,8,894909528.29708
dogecoin,2024-08-06,0.09,149471636383.7052,13752269733.979536,8,3554936021.438818
dogecoin,2024-08-07,0.1,149471636383.7052,13994585099.825089,8,1255131118.3471808
dogecoin,2024-08-08,0.1,149471636383.7052,13936513456.281796,8,1047040603.266606
dogecoin,2024-08-09,0.11,149471636383.7052,15570629384.475784,8,913352532.2814788
dogecoin,2024-08-10,0.1,149471636383.7052,15071065216.265854,8,615035196.1528313
dogecoin,2024-08-11,0.11,149471636383.7052,15292688339.615995,8,391165146.1057483
dogecoin,2024-08-12,0.1,149471636383.7052,14628313028.002617,8,727257294.1310066
dogecoin,2024-08-13,0.11,149471636383.7052,15683936511.275764,8,844162997.1355557
dogecoin,2024-08-14,0.11,149471636383.7052,15490052394.927086,8,624845265.9471717
dogecoin,2024-08-15,0.1,149471636383.7052,14917983430.189568,8,594695369.6288352
dogecoin,2024-08-16,0.1,149471636383.7052,14586468895.61521,8,646523390.8705558
dogecoin,2024-08-17,0.1,149471636383.7052,14597266803.756542,8,587697638.0651625
dogecoin,2024-08-18,0.1,149471636383.7052,14951778483.039318,8,334488342.09981424
dogecoin,2024-08-19,0.1,149471636383.7052,14571479333.831728,8,402771975.8209112
dogecoin,2024-08-20,0.1,149471636383.7052,14739719716.88896,8,501293737.7926098
dogecoin,2024-08-21,0.1,149471636383.7052,15003208996.269045,8,764304812.3705446
dogecoin,2024-08-22,0.11,149471636383.7052,15440111510.64143,8,553101594.1045825
dogecoin,2024-08-23,0.11,149471636383.7052,15343397390.701769,8,442093664.0158166
dogecoin,2024-08-24,0.11,149471636383.7052,16475767150.7208,8,1007674462.4760911
dogecoin,2024-08-25,0.11,149471636383.7052,16391141273.139664,8,782083842.1962345
dogecoin,2024-08-26,0.11,149471636383.7052,15978378379.001917,8,645373125.2340186
dogecoin,2024-08-27,0.11,149471636383.7052,15329123605.556952,8,604946342.458422
dogecoin,2024-08-28,0.1,149471636383.7052,14413120860.483454,8,632679461.1735952
dogecoin,2024-08-29,0.1,149471636383.7052,14510058958.58579,8,692363430.0400519
dogecoin,2024-08-30,0.1,149471636383.7052,14625375253.601542,8,476454209.61975
dogecoin,2024-08-31,0.1,149471636383.7052,14878559890.89034,8,642358602.2146719
dogecoin,2024-09-01,0.1,149471636383.7052,14766759789.534246,8,351544414.4319313
dogecoin,2024-09-02,0.1,149471636383.7052,13923088580.045486,8,438687181.6604267
dogecoin,2024-09-03,0.1,149471636383.7052,14447496907.219114,8,503843467.5147408
dogecoin,2024-09-04,0.1,149471636383.7052,14114883003.686115,8,429042908.6659166
dogecoin,2024-09-05,0.1,149471636383.7052,14290796453.226725,8,604205804.0162128
dogecoin,2024-09-06,0.1,149471636383.7052,14348233959.188757,8,497704734.581883
dogecoin,2024-09-07,0.09,149471636383.7052,13466500038.965029,8,862381535.3047619
dogecoin,2024-09-08,0.1,149471636383.7052,13886824075.098804,8,461330599.0727451
dogecoin,2024-09-09,0.1,149471636383.7052,14001965233.148417,8,421886601.7821665
dogecoin,2024-09-10,0.1,149471636383.7052,15166857756.594145,8,802105396.3811219
dogecoin,2024-09-11,0.1,149471636383.7052,14981206322.416271,8,531704987.5644549
dogecoin,2024-09-12,0.1,149471636383.7052,14791824299.927502,8,588369371.0038296
dogecoin,2024-09-13,0.1,149471636383.7052,15008873337.07303,8,485785356.40988135
dogecoin,2024-09-14,0.11,149471636383.7052,15605057186.288902,8,779036290.3878657
dogecoin,2024-09-15,0.11,149471636383.7052,15392503255.796618,8,459831449.0643836
dogecoin,2024-09-16,0.1,149471636383.7052,15026207563.160406,8,451757527.75686216
dogecoin,2024-09-17,0.1,149471636383.7052,14569234359.29782,8,572532231.5059034
dogecoin,2024-09-18,0.1,149471636383.7052,14765475792.003166,8,497557516.67411953
dogecoin,2024-09-19,0.1,149471636383.7052,15093679439.612532,8,601892209.9487275
dogecoin,2024-09-20,0.11,149471636383.7052,15339835713.02121,8,715304616.8549877
dogecoin,2024-09-21,0.11,149471636383.7052,15386106673.016905,8,657876273.5784175
dogecoin,2024-09-22,0.11,149471636383.7052,16119101951.764608,8,559439682.2683911
dogecoin,2024-09-23,0.11,149471636383.7052,15511905605.702597,8,535697266.3173823
dogecoin,2024-09-24,0.11,149471636383.7052,15802862649.093723,8,682781465.8162605
dogecoin,2024-09-25,0.11,149471636383.7052,16033328087.548908,8,790392652.6294596
dogecoin,2024-09-26,0.11,149471636383.7052,15828058104.304785,8,782002414.9971523
dogecoin,2024-09-27,0.12,149471636383.7052,17259884831.538918,8,1535242940.151961
dogecoin,2024-09-28,0.12,149471636383.7052,18086523907.56452,8,1555101302.394238
dogecoin,2024-09-29,0.13,149471636383.7052,18825075499.748528,8,1706567906.7285783
dogecoin,2024-09-30,0.12,149471636383.7052,18237685842.99425,8,980842375.110426
dogecoin,2024-10-01,0.11,149471636383.7052,16668359315.555267,8,1119199764.7365377
dogecoin,2024-10-02,0.11,149471636383.7052,15663199002.570282,8,1476122207.633925
dogecoin,2024-10-03,0.1,149471636383.7052,15293474639.765978,8,949525283.9507754
dogecoin,2024-10-04,0.11,149471636383.7052,15341812912.876862,8,972749810.1302892
dogecoin,2024-10-05,0.11,149471636383.7052,15967882266.593582,8,764018435.1600564
dogecoin,2024-10-06,0.11,149471636383.7052,16014067342.601536,8,451209519.6100557
dogecoin,2024-10-07,0.11,149471636383.7052,16300599147.425789,8,510711345.8873673
dogecoin,2024-10-08,0.11,149471636383.7052,15928664980.80216,8,987438812.0499408
dogecoin,2024-10-09,0.11,149471636383.7052,15680331561.502308,8,698426563.3874706
dogecoin,2024-10-10,0.11,149471636383.7052,15802883226.690445,8,725437336.6353363
dogecoin,2024-10-11,0.11,149471636383.7052,15492666165.802343,8,676009910.8249433
dogecoin,2024-10-12,0.11,149471636383.7052,16205592120.10208,8,608660396.4089402
dogecoin,2024-10-13,0.11,149471636383.7052,16295803424.838173,8,471712432.5463746
dogecoin,2024-10-14,0.11,149471636383.7052,16284359144.011295,8,501221749.1240856
dogecoin,2024-10-15,0.12,149471636383.7052,17054185512.622272,8,1038482566.7730004
dogecoin,2024-10-16,0.12,149471636383.7052,17136054607.44054,8,1448755420.1277294
dogecoin,2024-10-17,0.13,149471636383.7052,18366468454.350346,8,2441500479.075099
dogecoin,2024-10-18,0.13,149471636383.7052,18872749092.612045,8,1610404036.302601
dogecoin,2024-10-19,0.14,149471636383.7052,20117473887.347134,8,2352278280.0010424
dogecoin,2024-10-20,0.14,149471636383.7052,21205835020.113136,8,1943678426.853672
dogecoin,2024-10-21,0.14,149471636383.7052,20743960127.806,8,1450399760.2238953
dogecoin,2024-10-22,0.14,149471636383.7052,21042404416.179592,8,2135857422.7542768
dogecoin,2024-10-23,0.14,149471636383.7052,20427910912.025658,8,1786553786.9237838
dogecoin,2024-10-24,0.14,149471636383.7052,20469081859.33588,8,1492331848.7752898
dogecoin,2024-10-25,0.14,149471636383.7052,20800093125.406723,8,1490511268.4353406
dogecoin,2024-10-26,0.13,149471636383.7052,19058280731.50005,8,1555982996.705227
dogecoin,2024-10-27,0.14,149471636383.7052,20129644552.18132,8,1007254067.9991432
dogecoin,2024-10-28,0.14,149471636383.7052,21151514398.147987,8,1185789527.4866672
dogecoin,2024-10-29,0.16,149471636383.7052,23603211883.92649,8,3547034012.271428
dogecoin,2024-10-30,0.18,149471636383.7052,25822005647.19393,8,4328291559.706245
dogecoin,2024-10-31,0.17,149471636383.7052,24707320750.15557,8,2609541210.2799463
dogecoin,2024-11-01,0.16,149471636383.7052,23703025112.15356,8,2433162762.183532
dogecoin,2024-11-02,0.16,149471636383.7052,23336035423.926025,8,2384334083.6126504
dogecoin,2024-11-03,0.16,149471636383.7052,23352486974.02465,8,1497134113.918328
dogecoin,2024-11-04,0.15,149471636383.7052,22296473359.067554,8,2539631782.021095
dogecoin,2024-11-05,0.16,149471636383.7052,23136432202.320007,8,2934227322.746805
dogecoin,2024-11-06,0.17,149471636383.7052,24951189158.88512,8,4722717269.39245
dogecoin,2024-11-07,0.2,149471636383.7052,28735301613.88231,8,13964396580.982435
dogecoin,2024-11-08,0.19,149471636383.7052,28332556747.31005,8,5023759022.790759
dogecoin,2024-11-09,0.2,149471636383.7052,29637362068.00276,8,4762859227.42924
dogecoin,2024-11-10,0.22,149471636383.7052,31981027590.244354,8,5124130776.036058
dogecoin,2024-11-11,0.28,149471636383.7052,40497543446.61056,8,17922592739.470116
dogecoin,2024-11-12,0.35,149471636383.7052,51066599516.30367,8,23002869379.97055
dogecoin,2024-11-13,0.39,149471636383.7052,56649929137.31771,8,45647590496.22071
dogecoin,2024-11-14,0.4,149471636383.7052,58769507338.095215,8,33764060390.32717
dogecoin,2024-11-15,0.36,149471636383.7052,52855654310.55064,8,17394397997.80318
dogecoin,2024-11-16,0.38,149471636383.7052,55541231337.39227,8,14263596086.931938
dogecoin,2024-11-17,0.36,149471636383.7052,53253558387.73447,8,9205954824.33035
dogecoin,2024-11-18,0.37,149471636383.7052,53890781808.26239,8,9784068444.010351
dogecoin,2024-11-19,0.37,149471636383.7052,54665315542.00563,8,8956521463.269907
dogecoin,2024-11-20,0.39,149471636383.7052,57498282424.86561,8,15683020455.352236
dogecoin,2024-11-21,0.38,149471636383.7052,55653383515.17941,8,9823247879.4612
dogecoin,2024-11-22,0.39,149471636383.7052,56919881492.936646,8,9437714466.947334
dogecoin,2024-11-23,0.41,149471636383.7052,60319726909.20217,8,15763705369.107471
dogecoin,2024-11-24,0.43,149471636383.7052,63045394020.14091,8,24615656526.25148
dogecoin,2024-11-25,0.43,149471636383.7052,63176287457.58791,8,14194998723.10986
dogecoin,2024-11-26,0.39,149471636383.7052,57583371937.6609,8,10991675836.364794
dogecoin,2024-11-27,0.39,149471636383.7052,56535824119.87761,8,10352541749.38322
dogecoin,2024-11-28,0.4,149471636383.7052,59099452113.78289,8,7575329620.039413
dogecoin,2024-11-29,0.4,149471636383.7052,59119897219.069695,8,6881415591.797313
dogecoin,2024-11-30,0.43,149471636383.7052,62510376387.89632,8,7204905118.668185
dogecoin,2024-12-01,0.42,149471636383.7052,62045544716.78655,8,6694741285.598611
